sentence_id,FFD_avg,FFD_sum,GD_avg,GD_sum,GPT_avg,GPT_sum,TRT_avg,TRT_sum,nFix_avg,nFix_sum,reading_order_avg,subject
151,102.8,2570.0,102.8,2570.0,400.04,10001.0,223.6,5590.0,2.04,51.0,13.6,YFR
152,111.8,1118.0,111.8,1118.0,261.5,2615.0,153.1,1531.0,1.4,14.0,5.6,YFR
153,88.94,1423.0,92.44,1479.0,139.94,2239.0,135.31,2165.0,1.38,22.0,14.12,YFR
154,113.0,452.0,145.0,580.0,212.5,850.0,184.75,739.0,1.75,7.0,2.75,YFR
155,117.4,1174.0,117.4,1174.0,299.9,2999.0,183.5,1835.0,1.6,16.0,5.9,YFR
156,124.14,869.0,180.86,1266.0,251.43,1760.0,180.86,1266.0,1.14,8.0,4.86,YFR
157,114.71,1606.0,119.79,1677.0,292.0,4088.0,273.64,3831.0,2.36,33.0,9.14,YFR
158,121.12,969.0,121.12,969.0,272.38,2179.0,239.75,1918.0,1.88,15.0,4.38,YFR
159,103.06,1855.0,106.06,1909.0,149.39,2689.0,149.39,2689.0,1.44,26.0,12.0,YFR
160,103.0,412.0,103.0,412.0,261.0,1044.0,175.5,702.0,1.75,7.0,7.0,YFR
161,123.13,1847.0,123.13,1847.0,169.67,2545.0,157.2,2358.0,1.47,22.0,9.4,YFR
162,91.38,1188.0,91.38,1188.0,113.54,1476.0,99.08,1288.0,1.08,14.0,8.46,YFR
163,124.25,497.0,124.25,497.0,220.5,882.0,181.25,725.0,1.5,6.0,2.25,YFR
164,131.67,790.0,131.67,790.0,297.0,1782.0,153.33,920.0,1.17,7.0,6.67,YFR
165,120.39,3732.0,120.39,3732.0,475.87,14752.0,436.1,13519.0,2.55,79.0,18.23,YFR
166,113.33,1360.0,123.5,1482.0,178.58,2143.0,142.58,1711.0,1.17,14.0,7.25,YFR
167,115.32,2537.0,124.14,2731.0,146.86,3231.0,124.14,2731.0,1.05,23.0,14.5,YFR
168,99.95,2199.0,126.45,2782.0,152.82,3362.0,141.77,3119.0,1.32,29.0,14.95,YFR
169,118.38,2486.0,132.29,2778.0,184.95,3884.0,168.0,3528.0,1.48,31.0,15.19,YFR
170,104.74,1990.0,122.21,2322.0,189.21,3595.0,154.58,2937.0,1.47,28.0,11.74,YFR
171,102.63,1950.0,108.05,2053.0,204.37,3883.0,181.37,3446.0,1.74,33.0,9.74,YFR
172,96.44,1736.0,111.11,2000.0,115.94,2087.0,115.94,2087.0,1.22,22.0,14.83,YFR
173,152.5,2745.0,167.17,3009.0,199.11,3584.0,189.5,3411.0,1.28,23.0,12.11,YFR
174,109.32,2405.0,115.36,2538.0,180.09,3962.0,166.68,3667.0,1.45,32.0,14.09,YFR
175,108.11,1946.0,115.56,2080.0,240.72,4333.0,185.56,3340.0,1.72,31.0,14.44,YFR
176,182.25,729.0,213.75,855.0,294.0,1176.0,213.75,855.0,1.25,5.0,2.25,YFR
177,121.2,606.0,208.0,1040.0,915.4,4577.0,915.4,4577.0,6.2,31.0,2.0,YFR
178,94.55,1891.0,118.3,2366.0,372.7,7454.0,317.45,6349.0,2.75,55.0,11.85,YFR
179,114.9,1149.0,132.5,1325.0,293.0,2930.0,227.4,2274.0,2.0,20.0,4.8,YFR
180,104.69,1675.0,116.12,1858.0,224.94,3599.0,181.19,2899.0,1.56,25.0,10.06,YFR
181,129.53,1943.0,145.0,2175.0,161.27,2419.0,145.0,2175.0,1.13,17.0,8.73,YFR
182,111.06,1888.0,115.53,1964.0,438.18,7449.0,289.35,4919.0,2.59,44.0,9.59,YFR
183,91.5,1281.0,110.0,1540.0,174.71,2446.0,169.07,2367.0,1.5,21.0,11.36,YFR
184,101.25,810.0,110.38,883.0,245.0,1960.0,245.0,1960.0,2.12,17.0,6.38,YFR
185,104.0,520.0,141.4,707.0,321.6,1608.0,285.0,1425.0,2.4,12.0,9.8,YFR
186,104.95,2309.0,130.41,2869.0,270.18,5944.0,195.23,4295.0,1.73,38.0,20.59,YFR
187,117.89,1061.0,117.89,1061.0,270.33,2433.0,210.0,1890.0,1.78,16.0,4.89,YFR
188,119.0,833.0,119.0,833.0,155.29,1087.0,129.0,903.0,1.14,8.0,4.71,YFR
189,107.27,1609.0,167.53,2513.0,233.87,3508.0,233.87,3508.0,1.93,29.0,10.33,YFR
190,114.68,2179.0,149.53,2841.0,322.74,6132.0,301.11,5721.0,2.63,50.0,10.79,YFR
191,99.67,897.0,99.67,897.0,108.44,976.0,108.44,976.0,1.11,10.0,8.22,YFR
192,119.15,1549.0,126.85,1649.0,203.31,2643.0,192.08,2497.0,1.69,22.0,9.23,YFR
193,108.5,651.0,132.83,797.0,182.17,1093.0,148.83,893.0,1.5,9.0,5.83,YFR
194,141.09,1552.0,154.73,1702.0,345.27,3798.0,334.09,3675.0,2.27,25.0,6.91,YFR
195,133.64,1871.0,154.07,2157.0,215.36,3015.0,192.86,2700.0,1.64,23.0,8.57,YFR
196,120.44,1084.0,120.44,1084.0,303.11,2728.0,284.78,2563.0,2.33,21.0,11.67,YFR
197,184.0,736.0,184.0,736.0,184.0,736.0,184.0,736.0,1.0,4.0,6.5,YFR
198,106.53,1598.0,106.53,1598.0,202.07,3031.0,156.33,2345.0,1.4,21.0,7.73,YFR
199,113.95,2279.0,134.55,2691.0,428.55,8571.0,272.15,5443.0,2.25,45.0,10.85,YFR
200,95.77,1245.0,138.0,1794.0,186.0,2418.0,186.0,2418.0,1.77,23.0,7.46,YFR
201,91.82,1561.0,105.35,1791.0,128.06,2177.0,122.47,2082.0,1.24,21.0,12.71,YFR
202,101.57,711.0,109.71,768.0,201.43,1410.0,173.86,1217.0,1.71,12.0,3.57,YFR
203,106.38,2553.0,116.46,2795.0,169.92,4078.0,155.0,3720.0,1.46,35.0,16.12,YFR
204,111.93,1679.0,125.07,1876.0,224.13,3362.0,210.93,3164.0,1.6,24.0,7.2,YFR
205,98.47,1674.0,117.12,1991.0,271.0,4607.0,195.35,3321.0,1.71,29.0,9.12,YFR
206,111.36,3118.0,149.71,4192.0,299.46,8385.0,245.14,6864.0,2.07,58.0,19.14,YFR
207,115.18,1267.0,125.45,1380.0,181.18,1993.0,161.18,1773.0,1.45,16.0,9.73,YFR
208,91.17,1094.0,122.58,1471.0,170.33,2044.0,139.67,1676.0,1.33,16.0,8.42,YFR
209,87.71,614.0,87.71,614.0,288.71,2021.0,246.0,1722.0,2.14,15.0,3.86,YFR
210,106.27,1169.0,111.27,1224.0,191.0,2101.0,152.64,1679.0,1.36,15.0,8.45,YFR
211,118.0,1298.0,124.73,1372.0,305.0,3355.0,168.36,1852.0,1.64,18.0,7.73,YFR
212,104.71,2199.0,104.71,2199.0,116.86,2454.0,104.71,2199.0,1.0,21.0,14.81,YFR
213,122.94,2090.0,133.59,2271.0,222.59,3784.0,197.35,3355.0,1.71,29.0,9.71,YFR
214,154.27,2314.0,219.2,3288.0,445.07,6676.0,308.0,4620.0,2.07,31.0,10.2,YFR
215,122.56,1103.0,156.56,1409.0,266.33,2397.0,193.44,1741.0,1.33,12.0,4.56,YFR
216,293.6,2936.0,303.1,3031.0,420.3,4203.0,361.6,3616.0,1.5,15.0,7.0,YFR
217,144.23,1875.0,171.77,2233.0,266.31,3462.0,215.62,2803.0,1.69,22.0,7.15,YFR
218,105.95,2119.0,135.65,2713.0,282.3,5646.0,243.4,4868.0,2.25,45.0,11.35,YFR
219,109.14,764.0,109.14,764.0,243.0,1701.0,227.71,1594.0,1.86,13.0,5.0,YFR
220,122.33,734.0,139.5,837.0,207.5,1245.0,154.67,928.0,1.33,8.0,2.83,YFR
221,130.22,2995.0,132.91,3057.0,351.7,8089.0,298.96,6876.0,2.39,55.0,11.26,YFR
222,90.47,1357.0,104.8,1572.0,153.67,2305.0,128.07,1921.0,1.4,21.0,14.07,YFR
223,104.46,1358.0,119.38,1552.0,137.69,1790.0,124.08,1613.0,1.23,16.0,7.92,YFR
224,150.82,1659.0,186.64,2053.0,238.27,2621.0,196.27,2159.0,1.27,14.0,6.09,YFR
225,126.28,2273.0,142.89,2572.0,316.94,5705.0,245.06,4411.0,1.89,34.0,9.67,YFR
226,120.5,1205.0,137.6,1376.0,163.0,1630.0,137.6,1376.0,1.2,12.0,6.3,YFR
227,120.8,604.0,133.6,668.0,205.0,1025.0,133.6,668.0,1.2,6.0,2.4,YFR
228,101.69,1627.0,118.94,1903.0,174.44,2791.0,152.88,2446.0,1.44,23.0,8.94,YFR
229,110.57,774.0,110.57,774.0,121.71,852.0,110.57,774.0,1.0,7.0,5.86,YFR
230,124.8,624.0,147.0,735.0,201.4,1007.0,147.0,735.0,1.2,6.0,3.4,YFR
231,101.67,305.0,101.67,305.0,285.67,857.0,216.67,650.0,1.67,5.0,1.33,YFR
232,126.0,756.0,126.0,756.0,199.33,1196.0,156.33,938.0,1.17,7.0,6.0,YFR
233,117.5,940.0,141.75,1134.0,289.88,2319.0,189.88,1519.0,1.75,14.0,11.5,YFR
234,114.35,2287.0,114.35,2287.0,208.1,4162.0,172.45,3449.0,1.55,31.0,16.85,YFR
235,109.55,1205.0,124.91,1374.0,293.91,3233.0,236.55,2602.0,1.82,20.0,13.0,YFR
236,99.94,1599.0,123.44,1975.0,157.06,2513.0,146.56,2345.0,1.38,22.0,12.75,YFR
237,100.1,2903.0,110.07,3192.0,183.45,5320.0,156.41,4536.0,1.59,46.0,24.24,YFR
238,117.06,1873.0,134.88,2158.0,248.81,3981.0,218.12,3490.0,1.94,31.0,12.94,YFR
239,105.86,741.0,134.57,942.0,347.57,2433.0,276.71,1937.0,2.29,16.0,10.86,YFR
240,122.0,1708.0,134.79,1887.0,382.71,5358.0,351.57,4922.0,2.93,41.0,16.43,YFR
241,113.93,1709.0,148.13,2222.0,302.73,4541.0,280.4,4206.0,2.67,40.0,8.33,YFR
242,106.0,1060.0,106.0,1060.0,163.7,1637.0,113.8,1138.0,1.1,11.0,5.0,YFR
243,96.29,674.0,117.86,825.0,218.14,1527.0,160.71,1125.0,1.71,12.0,6.57,YFR
244,98.67,592.0,98.67,592.0,186.83,1121.0,98.67,592.0,1.0,6.0,6.67,YFR
245,88.4,884.0,88.4,884.0,228.7,2287.0,157.2,1572.0,1.7,17.0,9.7,YFR
246,95.5,382.0,95.5,382.0,355.5,1422.0,355.5,1422.0,3.5,14.0,13.5,YFR
247,124.82,2122.0,140.35,2386.0,210.0,3570.0,148.94,2532.0,1.24,21.0,15.88,YFR
248,110.06,1871.0,120.24,2044.0,174.41,2965.0,130.06,2211.0,1.24,21.0,12.82,YFR
249,92.41,2495.0,98.0,2646.0,150.59,4066.0,128.22,3462.0,1.3,35.0,19.33,YFR
250,95.0,760.0,106.38,851.0,251.62,2013.0,138.5,1108.0,1.5,12.0,6.62,YFR
251,107.75,1293.0,176.08,2113.0,312.58,3751.0,184.0,2208.0,1.58,19.0,6.83,YFR
252,103.5,1035.0,111.6,1116.0,199.2,1992.0,144.8,1448.0,1.3,13.0,5.2,YFR
253,114.08,1483.0,118.62,1542.0,212.62,2764.0,146.08,1899.0,1.23,16.0,7.85,YFR
254,100.39,2811.0,107.93,3022.0,233.71,6544.0,140.57,3936.0,1.43,40.0,15.71,YFR
255,117.23,1524.0,148.31,1928.0,435.31,5659.0,278.08,3615.0,2.23,29.0,10.08,YFR
256,117.38,1526.0,117.38,1526.0,174.85,2273.0,164.69,2141.0,1.46,19.0,9.31,YFR
257,108.38,1409.0,158.62,2062.0,250.77,3260.0,225.46,2931.0,1.85,24.0,7.69,YFR
258,101.86,713.0,110.14,771.0,154.0,1078.0,130.29,912.0,1.29,9.0,8.43,YFR
259,108.77,1414.0,108.77,1414.0,240.46,3126.0,150.62,1958.0,1.46,19.0,8.69,YFR
260,101.2,1012.0,107.3,1073.0,209.7,2097.0,150.3,1503.0,1.4,14.0,7.6,YFR
261,89.68,2242.0,94.76,2369.0,144.84,3621.0,135.52,3388.0,1.44,36.0,16.16,YFR
262,110.67,1992.0,117.5,2115.0,159.5,2871.0,136.83,2463.0,1.28,23.0,14.56,YFR
263,123.0,369.0,289.0,867.0,609.33,1828.0,352.0,1056.0,2.0,6.0,6.33,YFR
264,108.35,2492.0,123.3,2836.0,296.09,6810.0,237.57,5464.0,2.0,46.0,12.74,YFR
265,149.59,2543.0,186.24,3166.0,558.24,9490.0,325.82,5539.0,1.82,31.0,10.65,YFR
266,119.08,1548.0,125.08,1626.0,259.38,3372.0,225.46,2931.0,1.85,24.0,8.0,YFR
267,101.75,407.0,101.75,407.0,147.75,591.0,114.75,459.0,1.25,5.0,1.5,YFR
268,114.36,1258.0,148.64,1635.0,251.0,2761.0,208.27,2291.0,1.45,16.0,7.55,YFR
269,112.82,1241.0,112.82,1241.0,132.73,1460.0,121.91,1341.0,1.09,12.0,8.55,YFR
270,106.75,854.0,106.75,854.0,106.75,854.0,106.75,854.0,1.0,8.0,4.75,YFR
271,142.82,1571.0,142.82,1571.0,194.18,2136.0,157.64,1734.0,1.18,13.0,8.18,YFR
272,107.62,1399.0,117.15,1523.0,172.23,2239.0,145.85,1896.0,1.38,18.0,7.85,YFR
273,105.0,735.0,105.0,735.0,247.29,1731.0,247.29,1731.0,2.0,14.0,4.14,YFR
274,107.09,1178.0,153.55,1689.0,199.36,2193.0,153.55,1689.0,1.27,14.0,8.36,YFR
275,120.0,720.0,143.83,863.0,344.67,2068.0,265.33,1592.0,2.17,13.0,4.83,YFR
276,90.67,816.0,90.67,816.0,133.67,1203.0,123.56,1112.0,1.11,10.0,7.22,YFR
277,97.0,1067.0,109.18,1201.0,124.64,1371.0,109.18,1201.0,1.09,12.0,8.82,YFR
278,119.65,2034.0,149.18,2536.0,265.53,4514.0,246.59,4192.0,2.0,34.0,9.65,YFR
279,101.78,916.0,109.89,989.0,196.11,1765.0,149.44,1345.0,1.33,12.0,7.44,YFR
280,112.0,672.0,112.0,672.0,141.67,850.0,141.67,850.0,1.17,7.0,4.33,YFR
281,130.62,1045.0,137.5,1100.0,518.38,4147.0,240.0,1920.0,1.5,12.0,5.12,YFR
282,127.45,1402.0,127.45,1402.0,564.73,6212.0,387.64,4264.0,2.27,25.0,8.09,YFR
283,117.96,3303.0,128.82,3607.0,225.75,6321.0,173.75,4865.0,1.43,40.0,21.04,YFR
284,96.6,966.0,103.8,1038.0,207.3,2073.0,170.0,1700.0,1.6,16.0,6.1,YFR
285,160.8,804.0,192.2,961.0,246.0,1230.0,192.2,961.0,1.2,6.0,4.0,YFR
286,113.46,3177.0,122.89,3441.0,156.39,4379.0,134.57,3768.0,1.29,36.0,17.61,YFR
287,144.11,1297.0,189.44,1705.0,386.89,3482.0,343.67,3093.0,2.44,22.0,7.11,YFR
288,112.2,2244.0,117.45,2349.0,199.3,3986.0,181.6,3632.0,1.65,33.0,13.85,YFR
289,132.31,1720.0,148.54,1931.0,244.92,3184.0,215.54,2802.0,1.77,23.0,7.31,YFR
290,87.0,783.0,121.67,1095.0,148.33,1335.0,148.33,1335.0,1.78,16.0,5.44,YFR
291,136.6,1366.0,159.4,1594.0,184.6,1846.0,159.4,1594.0,1.2,12.0,6.4,YFR
292,106.38,851.0,106.38,851.0,173.62,1389.0,158.75,1270.0,1.38,11.0,7.62,YFR
293,112.22,1010.0,112.22,1010.0,180.0,1620.0,112.22,1010.0,1.0,9.0,4.56,YFR
294,120.55,1326.0,120.55,1326.0,142.82,1571.0,120.55,1326.0,1.0,11.0,8.18,YFR
295,102.6,1026.0,102.6,1026.0,154.6,1546.0,124.8,1248.0,1.2,12.0,6.0,YFR
296,98.78,889.0,105.67,951.0,117.22,1055.0,117.22,1055.0,1.22,11.0,7.56,YFR
297,114.4,1144.0,114.4,1144.0,187.7,1877.0,137.1,1371.0,1.2,12.0,4.5,YFR
298,124.0,372.0,258.0,774.0,318.67,956.0,318.67,956.0,3.0,9.0,4.67,YFR
299,95.5,764.0,105.62,845.0,132.25,1058.0,124.38,995.0,1.38,11.0,6.38,YFR
300,89.14,1961.0,98.95,2177.0,134.32,2955.0,129.59,2851.0,1.36,30.0,17.32,YFR
301,85.43,598.0,85.43,598.0,122.57,858.0,108.86,762.0,1.14,8.0,11.14,YFR
302,93.89,845.0,93.89,845.0,129.0,1161.0,121.89,1097.0,1.33,12.0,8.33,YFR
303,86.5,865.0,121.5,1215.0,158.2,1582.0,150.4,1504.0,1.4,14.0,7.9,YFR
304,98.53,1478.0,121.13,1817.0,158.27,2374.0,135.33,2030.0,1.33,20.0,10.27,YFR
305,141.5,1132.0,155.88,1247.0,198.75,1590.0,155.88,1247.0,1.12,9.0,5.75,YFR
306,99.75,1596.0,118.81,1901.0,254.94,4079.0,230.81,3693.0,2.19,35.0,10.94,YFR
307,94.67,1136.0,94.67,1136.0,143.5,1722.0,136.5,1638.0,1.33,16.0,12.25,YFR
308,121.12,969.0,130.12,1041.0,198.5,1588.0,170.0,1360.0,1.5,12.0,7.38,YFR
309,110.47,3535.0,112.16,3589.0,281.56,9010.0,189.28,6057.0,1.66,53.0,25.28,YFR
310,95.47,1814.0,102.63,1950.0,122.89,2335.0,114.63,2178.0,1.16,22.0,14.11,YFR
311,123.56,1112.0,149.56,1346.0,246.33,2217.0,236.67,2130.0,2.0,18.0,5.11,YFR
312,99.6,1494.0,134.53,2018.0,305.27,4579.0,280.27,4204.0,2.4,36.0,9.6,YFR
313,95.8,479.0,95.8,479.0,152.2,761.0,152.2,761.0,1.2,6.0,5.8,YFR
314,98.5,1379.0,129.71,1816.0,142.36,1993.0,129.71,1816.0,1.29,18.0,8.93,YFR
315,92.47,1757.0,99.95,1899.0,126.21,2398.0,113.68,2160.0,1.26,24.0,16.89,YFR
316,102.32,2865.0,110.29,3088.0,195.21,5466.0,172.0,4816.0,1.71,48.0,17.96,YFR
317,110.31,2868.0,116.12,3019.0,298.0,7748.0,234.77,6104.0,2.15,56.0,16.96,YFR
318,85.92,1117.0,96.0,1248.0,149.0,1937.0,134.77,1752.0,1.38,18.0,11.92,YFR
319,93.09,1024.0,93.09,1024.0,98.36,1082.0,93.09,1024.0,1.0,11.0,11.09,YFR
320,91.88,735.0,99.38,795.0,138.88,1111.0,115.75,926.0,1.38,11.0,4.0,YFR
321,100.95,1918.0,118.21,2246.0,172.37,3275.0,152.16,2891.0,1.42,27.0,10.47,YFR
322,112.35,1910.0,123.12,2093.0,234.41,3985.0,178.53,3035.0,1.65,28.0,13.18,YFR
323,107.75,431.0,107.75,431.0,206.0,824.0,172.75,691.0,1.5,6.0,3.5,YFR
324,103.69,1348.0,103.69,1348.0,152.46,1982.0,118.77,1544.0,1.15,15.0,7.23,YFR
325,104.83,629.0,104.83,629.0,261.83,1571.0,248.83,1493.0,2.17,13.0,3.67,YFR
326,96.91,1066.0,108.73,1196.0,310.64,3417.0,269.73,2967.0,2.45,27.0,8.0,YFR
327,111.88,1902.0,116.59,1982.0,174.0,2958.0,141.18,2400.0,1.35,23.0,12.12,YFR
328,104.48,2194.0,127.67,2681.0,230.48,4840.0,177.24,3722.0,1.67,35.0,12.14,YFR
329,106.31,1382.0,116.38,1513.0,201.46,2619.0,185.92,2417.0,1.69,22.0,8.31,YFR
330,102.67,2156.0,102.67,2156.0,164.29,3450.0,161.1,3383.0,1.57,33.0,15.62,YFR
331,111.17,2001.0,125.72,2263.0,184.78,3326.0,155.94,2807.0,1.5,27.0,11.78,YFR
332,113.25,906.0,124.62,997.0,124.62,997.0,124.62,997.0,1.12,9.0,7.0,YFR
333,110.54,1437.0,129.77,1687.0,191.23,2486.0,169.77,2207.0,1.38,18.0,10.0,YFR
334,108.6,1629.0,108.6,1629.0,248.87,3733.0,186.8,2802.0,1.67,25.0,8.53,YFR
335,111.71,1564.0,122.21,1711.0,165.43,2316.0,149.29,2090.0,1.43,20.0,10.93,YFR
336,104.0,1352.0,118.46,1540.0,157.08,2042.0,152.62,1984.0,1.23,16.0,12.15,YFR
337,129.23,1680.0,144.69,1881.0,261.62,3401.0,193.62,2517.0,1.46,19.0,6.69,YFR
338,112.0,1456.0,140.77,1830.0,241.08,3134.0,236.15,3070.0,1.77,23.0,9.08,YFR
339,106.62,1386.0,122.62,1594.0,267.46,3477.0,228.0,2964.0,1.77,23.0,7.62,YFR
340,110.4,3312.0,116.1,3483.0,147.23,4417.0,127.13,3814.0,1.17,35.0,19.63,YFR
341,109.93,1539.0,124.14,1738.0,140.21,1963.0,124.14,1738.0,1.14,16.0,8.79,YFR
342,110.31,1765.0,121.12,1938.0,185.44,2967.0,166.94,2671.0,1.44,23.0,8.06,YFR
343,105.21,1473.0,110.14,1542.0,250.79,3511.0,152.93,2141.0,1.36,19.0,9.43,YFR
344,108.0,756.0,118.29,828.0,189.86,1329.0,171.0,1197.0,1.57,11.0,6.0,YFR
345,90.43,1899.0,95.1,1997.0,150.52,3161.0,131.71,2766.0,1.48,31.0,11.81,YFR
346,101.38,1318.0,112.69,1465.0,156.85,2039.0,136.77,1778.0,1.38,18.0,8.15,YFR
347,90.67,1088.0,90.67,1088.0,121.08,1453.0,115.75,1389.0,1.17,14.0,9.67,YFR
348,99.6,996.0,99.6,996.0,115.0,1150.0,99.6,996.0,1.0,10.0,7.6,YFR
0,102.53,1948.0,106.89,2031.0,298.53,5672.0,258.21,4906.0,2.32,44.0,11.05,YFS
1,118.09,1299.0,118.09,1299.0,334.36,3678.0,204.82,2253.0,1.91,21.0,8.0,YFS
2,106.62,853.0,155.88,1247.0,185.25,1482.0,155.88,1247.0,1.25,10.0,7.25,YFS
3,102.35,2354.0,122.91,2827.0,346.52,7970.0,318.17,7318.0,2.96,68.0,13.22,YFS
4,89.17,1605.0,89.17,1605.0,208.61,3755.0,163.0,2934.0,1.78,32.0,10.67,YFS
5,91.0,2275.0,95.24,2381.0,175.2,4380.0,149.8,3745.0,1.52,38.0,17.2,YFS
6,94.08,1223.0,101.69,1322.0,117.15,1523.0,108.92,1416.0,1.15,15.0,10.77,YFS
7,94.38,2265.0,127.54,3061.0,253.62,6087.0,223.62,5367.0,2.25,54.0,16.75,YFS
8,95.18,1047.0,95.18,1047.0,215.55,2371.0,183.0,2013.0,1.73,19.0,6.55,YFS
9,106.46,1384.0,118.69,1543.0,211.54,2750.0,139.62,1815.0,1.31,17.0,9.77,YFS
10,93.08,2234.0,109.42,2626.0,152.62,3663.0,132.71,3185.0,1.33,32.0,21.71,YFS
11,103.76,2179.0,106.33,2233.0,194.33,4081.0,135.67,2849.0,1.43,30.0,15.0,YFS
12,107.44,967.0,153.89,1385.0,267.67,2409.0,184.67,1662.0,1.33,12.0,4.22,YFS
13,97.0,1358.0,129.93,1819.0,285.86,4002.0,233.43,3268.0,2.14,30.0,8.07,YFS
14,95.44,1718.0,95.44,1718.0,174.44,3140.0,147.33,2652.0,1.56,28.0,14.61,YFS
15,106.38,3404.0,121.0,3872.0,320.62,10260.0,268.38,8588.0,2.69,86.0,17.12,YFS
16,132.4,662.0,143.2,716.0,205.4,1027.0,143.2,716.0,1.2,6.0,5.0,YFS
17,95.15,2569.0,97.26,2626.0,134.26,3625.0,116.74,3152.0,1.22,33.0,21.96,YFS
18,98.4,984.0,98.4,984.0,115.6,1156.0,105.0,1050.0,1.1,11.0,10.6,YFS
19,102.8,514.0,117.0,585.0,163.2,816.0,163.2,816.0,1.8,9.0,6.8,YFS
20,89.8,898.0,89.8,898.0,179.0,1790.0,140.6,1406.0,1.3,13.0,10.8,YFS
21,81.0,1134.0,81.0,1134.0,129.21,1809.0,97.0,1358.0,1.14,16.0,12.43,YFS
22,93.73,1031.0,107.0,1177.0,427.36,4701.0,312.27,3435.0,3.0,33.0,7.27,YFS
23,103.29,1446.0,112.86,1580.0,275.93,3863.0,252.79,3539.0,2.5,35.0,8.29,YFS
24,91.61,1649.0,91.61,1649.0,114.0,2052.0,94.83,1707.0,1.06,19.0,14.22,YFS
25,103.62,1347.0,103.62,1347.0,362.23,4709.0,276.08,3589.0,2.77,36.0,6.62,YFS
26,80.91,890.0,80.91,890.0,120.73,1328.0,104.64,1151.0,1.18,13.0,8.73,YFS
27,103.23,1342.0,135.62,1763.0,223.46,2905.0,174.85,2273.0,1.62,21.0,10.38,YFS
28,88.56,2214.0,88.56,2214.0,118.2,2955.0,110.48,2762.0,1.24,31.0,26.0,YFS
29,82.07,1149.0,86.64,1213.0,263.57,3690.0,193.29,2706.0,1.86,26.0,7.79,YFS
30,106.1,1061.0,106.1,1061.0,172.0,1720.0,172.0,1720.0,1.7,17.0,7.6,YFS
31,103.51,3623.0,107.6,3766.0,156.54,5479.0,129.4,4529.0,1.29,45.0,26.2,YFS
32,94.8,948.0,94.8,948.0,109.3,1093.0,103.6,1036.0,1.1,11.0,10.1,YFS
33,103.74,1971.0,134.84,2562.0,370.68,7043.0,271.32,5155.0,2.32,44.0,14.42,YFS
34,88.0,704.0,102.62,821.0,136.38,1091.0,121.88,975.0,1.5,12.0,6.5,YFS
35,93.25,373.0,136.25,545.0,254.0,1016.0,185.0,740.0,1.5,6.0,2.75,YFS
36,88.64,975.0,88.64,975.0,271.09,2982.0,159.0,1749.0,1.55,17.0,7.09,YFS
37,105.82,1164.0,105.82,1164.0,227.36,2501.0,206.09,2267.0,1.82,20.0,6.73,YFS
38,89.62,1434.0,105.0,1680.0,167.12,2674.0,161.31,2581.0,1.62,26.0,13.69,YFS
39,125.5,753.0,125.5,753.0,298.83,1793.0,223.5,1341.0,1.5,9.0,3.83,YFS
40,101.5,1218.0,101.5,1218.0,186.33,2236.0,120.67,1448.0,1.17,14.0,8.58,YFS
41,111.1,1111.0,127.1,1271.0,148.7,1487.0,127.1,1271.0,1.1,11.0,12.4,YFS
42,98.14,687.0,106.71,747.0,150.43,1053.0,150.43,1053.0,1.57,11.0,7.86,YFS
43,103.2,516.0,103.2,516.0,219.0,1095.0,196.4,982.0,1.6,8.0,3.0,YFS
44,105.07,1471.0,119.5,1673.0,231.93,3247.0,179.21,2509.0,1.79,25.0,9.79,YFS
45,96.31,1541.0,107.12,1714.0,207.38,3318.0,163.88,2622.0,1.88,30.0,13.0,YFS
46,100.4,1004.0,107.4,1074.0,131.1,1311.0,113.2,1132.0,1.2,12.0,9.7,YFS
47,82.53,1403.0,82.53,1403.0,114.24,1942.0,92.06,1565.0,1.12,19.0,14.35,YFS
48,94.92,1234.0,110.31,1434.0,150.46,1956.0,126.0,1638.0,1.31,17.0,9.46,YFS
49,106.07,1485.0,111.29,1558.0,132.93,1861.0,124.07,1737.0,1.21,17.0,11.71,YFS
50,96.82,1646.0,120.82,2054.0,317.06,5390.0,281.24,4781.0,2.47,42.0,11.76,YFS
51,87.36,1223.0,87.36,1223.0,144.29,2020.0,131.57,1842.0,1.5,21.0,8.36,YFS
52,111.89,1007.0,130.22,1172.0,209.22,1883.0,185.22,1667.0,1.56,14.0,6.33,YFS
53,101.88,815.0,109.62,877.0,221.5,1772.0,119.0,952.0,1.25,10.0,5.38,YFS
54,95.5,1910.0,129.8,2596.0,180.1,3602.0,136.3,2726.0,1.3,26.0,12.85,YFS
55,85.56,1540.0,85.56,1540.0,129.5,2331.0,104.11,1874.0,1.17,21.0,22.67,YFS
56,95.8,1437.0,101.2,1518.0,151.6,2274.0,144.93,2174.0,1.67,25.0,11.53,YFS
57,83.5,835.0,94.0,940.0,155.0,1550.0,125.2,1252.0,1.3,13.0,6.8,YFS
58,99.67,299.0,212.33,637.0,212.33,637.0,212.33,637.0,2.0,6.0,6.0,YFS
59,107.5,860.0,116.5,932.0,346.0,2768.0,215.88,1727.0,1.75,14.0,3.75,YFS
60,91.19,1459.0,95.62,1530.0,433.88,6942.0,269.88,4318.0,2.5,40.0,8.0,YFS
61,90.54,1177.0,90.54,1177.0,109.62,1425.0,90.54,1177.0,1.0,13.0,13.31,YFS
62,124.83,749.0,124.83,749.0,177.83,1067.0,124.83,749.0,1.0,6.0,4.0,YFS
